observation_id,company_id,company_name,year,dimension,woek_field,indicator_id,indicator,raw_value,unit,data_quality_class,source_id,source_url,source_anchor,extraction_method,confidence,note
uwpobs-7f1e6fd4ecab8222,uwp100-redcare-pharmacy,Redcare Pharmacy,2024,Demokratie,Datenschutz,data_privacy_incidents,Datenschutzverstöße / Bußgelder,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-657406beb88b6484,uwp100-redcare-pharmacy,Redcare Pharmacy,2024,Demokratie,Lobbying/Einflussnahme,lobbying_transparency,Lobbying-Transparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-b15cef2f6ee4e5b2,uwp100-redcare-pharmacy,Redcare Pharmacy,2024,Demokratie,Compliance/Whistleblowing,whistleblowing_cases,Whistleblowing-Fälle und Abhilfe,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-c4d804c93e99b590,uwp100-redcare-pharmacy,Redcare Pharmacy,2024,Mensch,Arbeitssicherheit,ltifr,Lost Time Injury Frequency Rate,,je Mio. Arbeitsstunden,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-254637f10dfc207d,uwp100-redcare-pharmacy,Redcare Pharmacy,2024,Mensch,Diversität/Teilhabe,women_management_share,Frauenanteil Management,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-dd89f3175fafa0e4,uwp100-redcare-pharmacy,Redcare Pharmacy,2024,Planet,Energie,renewable_electricity_share,Erneuerbarer Strom,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-bebe58964b098c59,uwp100-redcare-pharmacy,Redcare Pharmacy,2025,Planet,Klima/Transformationspfad,sbti_profile_available,SBTi Zielprofil sicher matchbar,,Status,E,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,,official_xlsx_import_no_safe_match,0.0,Kein sicherer SBTi-Match für Redcare Pharmacy im offiziellen Target Dashboard. Das ist keine negative Klimabewertung.
uwpobs-063c7602fcc7e6cf,uwp100-redcare-pharmacy,Redcare Pharmacy,2024,Planet,Klima,scope_1_2_ghg_absolute,Scope 1+2 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-5a3dd9df25c8c7d7,uwp100-redcare-pharmacy,Redcare Pharmacy,2024,Planet,Lieferkette/Klima,scope_3_ghg_absolute,Scope 3 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-5a3b5b21b1364d8f,uwp100-redcare-pharmacy,Redcare Pharmacy,2024,Transformation,EU-Taxonomie,taxonomy_aligned_revenue_share,Taxonomie-konformer Umsatzanteil,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-d1402e472a00205c,uwp100-rheinmetall,Rheinmetall,2024,Demokratie,Steuertransparenz,cbcr_tax_transparency,Country-by-Country Reporting / Steuertransparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-bf4e36bd55c9d5b1,uwp100-rheinmetall,Rheinmetall,2024,Demokratie,Datenschutz,data_privacy_incidents,Datenschutzverstöße / Bußgelder,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-26441f8c531ad238,uwp100-rheinmetall,Rheinmetall,2024,Demokratie,Lobbying/Einflussnahme,lobbying_transparency,Lobbying-Transparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-80cda887d9775650,uwp100-rheinmetall,Rheinmetall,2024,Demokratie,Compliance/Whistleblowing,whistleblowing_cases,Whistleblowing-Fälle und Abhilfe,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-9192cab1db44b37f,uwp100-rheinmetall,Rheinmetall,2024,Mensch,Arbeitssicherheit,ltifr,Lost Time Injury Frequency Rate,,je Mio. Arbeitsstunden,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-76505fc8d73dfc06,uwp100-rheinmetall,Rheinmetall,2024,Mensch,Diversität/Teilhabe,women_management_share,Frauenanteil Management,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-28eebe6ad72ca4a5,uwp100-rheinmetall,Rheinmetall,2024,Planet,Energie,renewable_electricity_share,Erneuerbarer Strom,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-3de4c2ce319f6998,uwp100-rheinmetall,Rheinmetall,2025,Planet,Klima/Transformationspfad,sbti_profile_available,SBTi Zielprofil sicher matchbar,,Status,E,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,,official_xlsx_import_no_safe_match,0.0,Kein sicherer SBTi-Match für Rheinmetall im offiziellen Target Dashboard. Das ist keine negative Klimabewertung.
uwpobs-668c37f34800809b,uwp100-rheinmetall,Rheinmetall,2024,Planet,Klima,scope_1_2_ghg_absolute,Scope 1+2 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-c7bbc5329105628f,uwp100-rheinmetall,Rheinmetall,2024,Planet,Lieferkette/Klima,scope_3_ghg_absolute,Scope 3 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-40d9a33fb21bb398,uwp100-rheinmetall,Rheinmetall,2024,Transformation,EU-Taxonomie,taxonomy_aligned_revenue_share,Taxonomie-konformer Umsatzanteil,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-38bf02daaf260b09,uwp100-rtl,RTL Group,2024,Demokratie,Steuertransparenz,cbcr_tax_transparency,Country-by-Country Reporting / Steuertransparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-58b80befa6f4c038,uwp100-rtl,RTL Group,2024,Demokratie,Datenschutz,data_privacy_incidents,Datenschutzverstöße / Bußgelder,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-413a59eec32a15d5,uwp100-rtl,RTL Group,2024,Demokratie,Lobbying/Einflussnahme,lobbying_transparency,Lobbying-Transparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-fd45255f3c634604,uwp100-rtl,RTL Group,2024,Demokratie,Compliance/Whistleblowing,whistleblowing_cases,Whistleblowing-Fälle und Abhilfe,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-02a73e8a22012041,uwp100-rtl,RTL Group,2024,Mensch,Arbeitssicherheit,ltifr,Lost Time Injury Frequency Rate,,je Mio. Arbeitsstunden,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-0f56a5f8ccec654d,uwp100-rtl,RTL Group,2024,Mensch,Diversität/Teilhabe,women_management_share,Frauenanteil Management,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-d6abba0c92025f89,uwp100-rtl,RTL Group,2024,Planet,Energie,renewable_electricity_share,Erneuerbarer Strom,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-c0a82384770af905,uwp100-rtl,RTL Group,2025,Planet,Klima/Transformationspfad,sbti_profile_available,SBTi Zielprofil sicher matchbar,,Status,E,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,,official_xlsx_import_no_safe_match,0.0,Kein sicherer SBTi-Match für RTL Group im offiziellen Target Dashboard. Das ist keine negative Klimabewertung.
uwpobs-6a4a69b22b43b32c,uwp100-rtl,RTL Group,2024,Planet,Klima,scope_1_2_ghg_absolute,Scope 1+2 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-d63c87b678b693fa,uwp100-rtl,RTL Group,2024,Planet,Lieferkette/Klima,scope_3_ghg_absolute,Scope 3 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-0df8f24061cbc5b6,uwp100-rtl,RTL Group,2024,Transformation,EU-Taxonomie,taxonomy_aligned_revenue_share,Taxonomie-konformer Umsatzanteil,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-abeedaf106e954d6,uwp100-rwe,RWE,2025,Datenqualität,Quellenstand,sbti_date_updated,SBTi Datenstand,2025-01-16,Datum,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,RWE AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-67aa93dfb4b0c0ba,uwp100-rwe,RWE,2025,Planet,Klima/Transformationspfad,sbti_ba15_date,SBTi Business Ambition 1.5C Datum,2021-05-06,Datum,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,RWE AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-9f98c5050f864ba6,uwp100-rwe,RWE,2025,Planet,Klima/Transformationspfad,sbti_ba15_status,SBTi Business Ambition 1.5C Status,BA1.5 member,Status,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,RWE AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-5bf6193e20a572bc,uwp100-rwe,RWE,2025,Planet,Klima/Transformationspfad,sbti_full_target_language,SBTi Zieltext,"Overall Net-Zero Target: RWE AG commits to reach net-zero greenhouse gas emissions across the value chain by 2040. Near-Term Targets: RWE AG commits to reduce scope 1 and 2 GHG emissions from power generation 71.1% per MWh by 2030 from a 2022 base year.* RWE AG also commits to reduce scope 1 and scope 3 GHG emissions from all sold electricity 71.1% per MWh within the same timeframe.* RWE AG further commits to reduce all remaining absolute scope 3 GHG emissions 42% within the same timeframe.
*The target boundary includes land-related emissions and removals from bioenergy feedstocks. Long-Term Targets: RWE AG commits to reduce scope 1 and 2 GHG emissions from power generation 98.3% per MWh by 2040 from a 2022 base year.* RWE AG also commits to reduce scope 1 and scope 3 GHG emissions from all sold electricity 98.3% per MWh by 2040 from a 2022 base year.* RWE AG further commits to reduce all remaining absolute scope 3 GHG emissions 90% within the same timeframe.
*The target boundary includes land-related emissions and removals from bioenergy feedstocks.",Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,RWE AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-1ee5c8ff51eed2d6,uwp100-rwe,RWE,2025,Planet,Klima/Transformationspfad,sbti_near_term_status,SBTi Near-Term Zielstatus,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,RWE AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-2c9f73451f48ea0f,uwp100-rwe,RWE,2025,Planet,Klima/Transformationspfad,sbti_near_term_target_classification,SBTi Near-Term Zielklassifikation,1.5°C,Klassifikation,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,RWE AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-cb96e7154eab8462,uwp100-rwe,RWE,2025,Planet,Klima/Transformationspfad,sbti_near_term_target_year,SBTi Near-Term Zieljahr,2030,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,RWE AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-fd20ec605755e1b0,uwp100-rwe,RWE,2025,Planet,Klima/Transformationspfad,sbti_target_classification_long,SBTi Zielklassifikation Langtext,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,RWE AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-a302496a5e00a5c3,uwp100-rwe,RWE,2025,Transformation,Net-Zero/Transformation,sbti_long_term_status,SBTi Long-Term Zielstatus,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,RWE AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-f569ee15f024f15e,uwp100-rwe,RWE,2025,Transformation,Net-Zero/Transformation,sbti_long_term_target_classification,SBTi Long-Term Zielklassifikation,1.5°C,Klassifikation,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,RWE AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-707ae51d4f7069c8,uwp100-rwe,RWE,2025,Transformation,Net-Zero/Transformation,sbti_long_term_target_year,SBTi Long-Term Zieljahr,2040,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,RWE AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-e8de96d54954d8c1,uwp100-rwe,RWE,2025,Transformation,Net-Zero/Transformation,sbti_net_zero_status,SBTi Net-Zero Status,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,RWE AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-3c80218f89756e9b,uwp100-rwe,RWE,2025,Transformation,Net-Zero/Transformation,sbti_net_zero_year,SBTi Net-Zero Zieljahr,2040,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,RWE AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-20246db5d5ec06cf,uwp100-rwe,RWE,2024,Demokratie,Steuertransparenz,cbcr_tax_transparency,Country-by-Country Reporting / Steuertransparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-1a7fd9a53659647b,uwp100-rwe,RWE,2024,Demokratie,Datenschutz,data_privacy_incidents,Datenschutzverstöße / Bußgelder,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-1dbdeced69fd40e9,uwp100-rwe,RWE,2024,Demokratie,Lobbying/Einflussnahme,lobbying_transparency,Lobbying-Transparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-8ba7028c3e5a268d,uwp100-rwe,RWE,2024,Demokratie,Compliance/Whistleblowing,whistleblowing_cases,Whistleblowing-Fälle und Abhilfe,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-a40f1c023b646e95,uwp100-rwe,RWE,2024,Mensch,Arbeitssicherheit,ltifr,Lost Time Injury Frequency Rate,,je Mio. Arbeitsstunden,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-d541af1ab1605a73,uwp100-rwe,RWE,2024,Mensch,Diversität/Teilhabe,women_management_share,Frauenanteil Management,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-3ba8d3ecfdd61b0d,uwp100-rwe,RWE,2024,Planet,Energie,renewable_electricity_share,Erneuerbarer Strom,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-d1166eb72980d419,uwp100-rwe,RWE,2024,Planet,Klima,scope_1_2_ghg_absolute,Scope 1+2 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-492a4ec560272aa7,uwp100-rwe,RWE,2024,Planet,Lieferkette/Klima,scope_3_ghg_absolute,Scope 3 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-82603f1bcc02283c,uwp100-rwe,RWE,2024,Transformation,EU-Taxonomie,taxonomy_aligned_revenue_share,Taxonomie-konformer Umsatzanteil,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-e90f73d2d01711e7,uwp100-sap,SAP,2024,Datenqualität,Quellenstand,sbti_date_updated,SBTi Datenstand,2024-12-19,Datum,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,SAP SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-4a9beac9681f8836,uwp100-sap,SAP,2024,Demokratie,Governance (extern),pilot_ftse4good_inkl_steuertransparenz_antikorruption,"FTSE4Good (inkl. Steuertransparenz, Antikorruption)",Konstituent (Review Juni 2024),Status,C,pilot-public-sources,https://news.sap.com/2024/07/sap-one-of-worlds-most-sustainable-companies/,,provided_manual_pilot_import,0.72,
uwpobs-acf0a5bf546a5d48,uwp100-sap,SAP,2024,Demokratie,Datenschutz/Governance (extern),pilot_msci_esg_rating,MSCI ESG Rating,AAA,Rating,C,pilot-public-sources,https://news.sap.com/2024/07/sap-one-of-worlds-most-sustainable-companies/,,provided_manual_pilot_import,0.72,
uwpobs-30d1123e422ef1f0,uwp100-sap,SAP,2024,Mensch,Diversitaet/Teilhabe,pilot_frauen_im_management,Frauen im Management,30.2,%,A,pilot-public-sources,https://www.sustainabilityreports.com/sap-se/2024/integrated-report,,provided_manual_pilot_import,0.72,
uwpobs-6d24b1b3387c1d31,uwp100-sap,SAP,2024,Planet,Energie,pilot_erneuerbarer_strom_betrieb_rechenzentren,Erneuerbarer Strom (Betrieb/Rechenzentren),100,%,B,pilot-public-sources,https://news.sap.com/2024/02/sap-journey-to-net-zero-2030/,,provided_manual_pilot_import,0.72,SAP berichtet 100% erneuerbaren Strom fuer den Gesamtverbrauch seit 2014
uwpobs-bc2cd564403b302d,uwp100-sap,SAP,2024,Planet,Klima/Transformationspfad,pilot_netto_null_ziel_gesamte_wertschoepfung,Netto-Null-Ziel gesamte Wertschoepfung,"2030 (>=90% Reduktion, SBTi-validiert, 1.5C)",Zieljahr,A,pilot-public-sources,https://www.sap.com/integrated-reports/2024/en/csrd/environmental-performance.html,,provided_manual_pilot_import,0.72,
uwpobs-7865f31efc604348,uwp100-sap,SAP,2024,Planet,Klima/Transformationspfad,sbti_ba15_date,SBTi Business Ambition 1.5C Datum,2019-07-01,Datum,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,SAP SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-18cfee0c3f93d1b0,uwp100-sap,SAP,2024,Planet,Klima/Transformationspfad,sbti_ba15_status,SBTi Business Ambition 1.5C Status,BA1.5 member,Status,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,SAP SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-df9e8f61e4b1fcb2,uwp100-sap,SAP,2024,Planet,Klima/Transformationspfad,sbti_full_target_language,SBTi Zieltext,"Overall Net-Zero Target: 
SAP SE commits to reach net-zero greenhouse gas emissions across the value chain by 2030.
Near-Term Targets: 
SAP SE commits to reduce absolute scope 1, 2, and 3 GHG emissions 90% by 2030 from a 2023 base year.* SAP SE also commits to reduce absolute scope 3 GHG emissions beyond the minimum boundary from use of sold products 90% within the same timeframe.
*The target boundary includes land-related emissions and removals from bioenergy feedstocks.
Long-Term Targets: 
SAP SE commits to reduce absolute scope 1, 2, and 3 GHG emissions 90% by 2030 from a 2023 base year.*
*The target boundary includes land-related emissions and removals from bioenergy feedstocks.",Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,SAP SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-d68ac5fdc2947c79,uwp100-sap,SAP,2024,Planet,Klima/Transformationspfad,sbti_near_term_status,SBTi Near-Term Zielstatus,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,SAP SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-c8fa762a19149ebd,uwp100-sap,SAP,2024,Planet,Klima/Transformationspfad,sbti_near_term_target_classification,SBTi Near-Term Zielklassifikation,1.5°C,Klassifikation,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,SAP SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-63ba8b456b3c0fb8,uwp100-sap,SAP,2024,Planet,Klima/Transformationspfad,sbti_near_term_target_year,SBTi Near-Term Zieljahr,2030,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,SAP SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-f216a929a966151d,uwp100-sap,SAP,2024,Planet,Klima/Transformationspfad,sbti_target_classification_long,SBTi Zielklassifikation Langtext,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,SAP SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-d18d48b98072c6a4,uwp100-sap,SAP,2019,Planet,Energie,wikirate_gri_energy_consumption,GRI 302-1 Total energy consumption,3996000,Gigajoules,C,wikirate-open-esg,https://wikirate.org/~6900054,https://wikirate.org/~6892986,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-5f6dde50084f510a,uwp100-sap,SAP,2019,Planet,Klima/Emissionen,wikirate_gri_scope1_ghg,GRI 305-1 Scope 1 GHG emissions,872,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~6893047,https://wikirate.org/~6892986,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-314ae1d26b6fd445,uwp100-sap,SAP,2019,Planet,Lieferkette/Klima,wikirate_gri_scope3_ghg,GRI 305-3 Scope 3 GHG emissions,99,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~6898939,https://wikirate.org/~6892986,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-b183603d897bc2c0,uwp100-sap,SAP,2024,Transformation,Net-Zero/Transformation,sbti_long_term_status,SBTi Long-Term Zielstatus,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,SAP SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
