sourcePath,sha256,unchanged,pages,textCharacters,signals,reviewScope,disposition
assets/downloads/01_woek_sdgs_agenda2030_referenzrahmen_detailkonzept_v1_0 2.pdf,db8798c06f399f13255daa25d0d6773af3baeb4f49fa1bddc3fd2c58377bbe52,True,8,21786,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_gesundheit_pflege_detailkonzepte_umfangreich_v0_2 2.pdf,4df6f1ff24b8d07a7ab7ddb3ef2782d51d249260d5f49ae6777906c46a314cc7,True,18,48135,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_gesundheit_pflege_detailkonzepte_umfangreich_v0_2.pdf,8bcfdbb03065d6cdd08014dd384dc30a03972cddc991ed5490b380a8bed3ae90,True,18,48135,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_gesundheit_pflege_einzeldossier_set_v0_2 2.pdf,5de4f76e11d32bd7fd62ce8440274d1b555ff7819178abdf47721ec21d255e41,True,21,58013,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_gesundheit_pflege_einzeldossier_set_v0_2.pdf,58545041b2530583d5ee9e327000c47abaf55fbbd632e82ecdda4310f99b7428,True,21,58013,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_gesundheit_pflege_einzeldossier_set_v0_3.pdf,a5279ff3db8ffea0ae1279d2e135b07040bb430beca78f75ce3d458527519f00,True,38,74537,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_gesundheit_pflege_gesamtdossier_v0_1 2.pdf,d584c6dc2ad6f8c0d6b2837a2b938afed3c3d821d21bd9cf84efcb6acd7a6ce0,True,4,8595,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_gesundheit_pflege_gesamtdossier_v0_1.pdf,af76f99497d8938c8a5768e7820b1c5966df386f9f4620174d26aa3d2309728e,True,5,9162,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_gesundheit_pflege_konzeptpapier_v0_1 2.pdf,276b8e46476ebad52913f91eefbc0cbc79edaac99b0e556b78f74140e5a9909b,True,7,16194,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_gesundheit_pflege_konzeptpapier_v0_1.pdf,1aa622c04226bef9cd7c954eedabc48479521580b759c9aac44858c67b0bddec,True,7,16194,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_grundlagenstudie_kooperative_wirkungsordnung_v0_1.pdf,bdad065cb8c8db81471e7e991270feee39c4b4c088b21e4d84ded36f1fc6539d,True,104,174551,3,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,Historical text preserved; current references and dated addenda apply
assets/downloads/woek_impact_controlling_detailkonzepte_umfangreich_v0_2 2.pdf,b70103a125228344fc26cf38602623fb10c07a0df355b963685aef5e5d9cfca8,True,24,70457,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_impact_controlling_detailkonzepte_umfangreich_v0_2.pdf,337a773dda612d90c3d5fe217894c9fc5d89bd3849e0248dc7febd6e8a6e21be,True,24,70457,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_medien_oeffentlichkeit_detailkonzepte_umfangreich_v0_1 2.pdf,bc3cf182d6b9211d7d1b32b4f1ada84915ef253c9c17cf0d7825833f9cdbace4,True,24,60935,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_medien_oeffentlichkeit_detailkonzepte_umfangreich_v0_1.pdf,ebff073fae0cf710a805f95e8ef993d37dae602288a3a8ad8699f7fc6701ea5f,True,24,60935,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_medien_oeffentlichkeit_einzeldossier_set_v0_1 2.pdf,77e105efbddc5ae19f2ecff8823fb81352b84b0cdf473e447f9e891f892287af,True,24,52628,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_medien_oeffentlichkeit_einzeldossier_set_v0_1.pdf,faa0b6cff2cb3c5f84f77414c4717fa860b7bb954bb3dd26732c89f51b125ab5,True,24,52628,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_medien_oeffentlichkeit_gesamtdossier_v0_1 2.pdf,f3426eb97079ca2aae872907400de12b7a4152352a03d975fa55c03de53de7d9,True,4,12155,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_medien_oeffentlichkeit_gesamtdossier_v0_1.pdf,2cc62e977b554517be2f77339ba341a80d4cf8043050b518629c41d67b31461a,True,4,12155,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_medien_oeffentlichkeit_konzeptpapier_v0_1 2.pdf,259251a0b8755b333e3feda9e54223389b3a70913437d25a39b10178866d96a8,True,11,44744,1,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,Historical text preserved; current references and dated addenda apply
assets/downloads/woek_medien_oeffentlichkeit_konzeptpapier_v0_1.pdf,4135a2dc021e01b791c645482532344e17564a65f895ec817f64c9abacc19852,True,11,44744,1,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,Historical text preserved; current references and dated addenda apply
assets/downloads/woek_medien_oeffentlichkeit_wirkungsraeume_gestalten_hosting_v1_0.pdf,8cb7deb10a4af1759cb58dd7b2aa12ad973e09c6bcf94ac7c8fe278755d50884,True,38,77610,1,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,Historical text preserved; current references and dated addenda apply
assets/downloads/woek_produkte_konsum_detailkonzepte_umfangreich_v0_2 2.pdf,4b3286773114e6a5742cadf77f38de8982c799cc142a3b8598c7059e597ee38b,True,24,70714,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_produkte_konsum_detailkonzepte_umfangreich_v0_2.pdf,a34610c6e4c9a0e2da376a769abfcbb7d77d3e18f544819ef37df6d0b3a08e09,True,24,70714,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_publikationsstandard_detailkonzepte_dossiers_v0_3 2.pdf,bb56486f69b8dc34215b8302589e046e16a7fc917b887edcfd579025c215c6eb,True,5,8810,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_publikationsstandard_detailkonzepte_dossiers_v0_3.pdf,c443ad2d558d927055886e75976912cae1247bb2a4930e272e15cde7c5adb787,True,5,8810,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_rente_soziale_sicherung_detailkonzepte_umfangreich_v0_1 2.pdf,2ba13252c010e9880bff9992fde9630b8f864c3864fc1bde8583f20cdaa888f9,True,18,53962,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_rente_soziale_sicherung_detailkonzepte_umfangreich_v0_1.pdf,b27e66aff460424e06f841400bbdb03d27888751b02372618889be02a174c0e3,True,22,56380,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_rente_soziale_sicherung_einzeldossier_set_v0_1 2.pdf,ef3a000fda95aab2bf19d5777cc23e3406c9c30fd67eff6d59715d7f023e8957,True,22,25191,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_rente_soziale_sicherung_einzeldossier_set_v0_1.pdf,811f5b0a49f6bfaa0d8002111ccb710d972e74204820e139497b7301bd0c7017,True,22,25191,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_rente_soziale_sicherung_gesamtdossier_v0_1 2.pdf,f3b0d734e33e41c2a0a85ffcaa289ab0ea863f32c0a2998839dab1a02f73d778,True,8,17355,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_rente_soziale_sicherung_gesamtdossier_v0_1.pdf,bf9e3b19ab7064939c2f6b0b85919a273b68fa06e237518190d3b7c72e00f42b,True,8,17355,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_rente_soziale_sicherung_konzeptpapier_v0_1 2.pdf,77030ce6aaf53cc77e0596c8a7ef68689f387ba3e24aa21342e9971a93465ef5,True,8,18914,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_rente_soziale_sicherung_konzeptpapier_v0_1.pdf,45145a3721f39835258c9bb6c52c5404ae75f98ba1010d3b65659a07b7894c28,True,8,19841,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdg_sdgplus_referenzrahmen_vertiefungskonzept_lesefassung_v0_3 2.pdf,24b023b68a1f8a4ba416ee8ca9a348dd96436541b43a081063fbdbf703dd24ed,True,36,68885,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdg_sdgplus_referenzrahmen_vertiefungskonzept_lesefassung_v0_3.pdf,8f83e1f1704b061ff5b0b1c038b59c34a0a10d1b79f61a6f36261f2438cf31bf,True,36,68885,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs-sdgplus_detailkonzept_sdg-als-erweiterung-der-wirkungsoekonomie_v0_4 2.pdf,1f2c99b3c0422b19a98bedf3c9e46f5fd5b4f5de9d595b481857daee9dc1d979,True,11,38294,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs-sdgplus_detailkonzept_sdg-als-erweiterung-der-wirkungsoekonomie_v0_4.pdf,7e6746f7b578375c86b856bf42577bdfbafdd471c29ac288b8c67405a12a1a44,True,15,38184,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs-sdgplus_detailkonzept_sdg-unterziele-global-europa-und-deutschland_v0_4 2.pdf,66012f30076a24a86de6d37556dd30b1480794767feae2a22662d380cdd4511c,True,7,17310,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs-sdgplus_detailkonzept_sdg-unterziele-global-europa-und-deutschland_v0_4.pdf,d856bf099b6d1925a350f8ccba3acd12f2b95365ec4dfd2bceb7759aa3a9dfda,True,9,17197,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs-sdgplus_detailkonzept_sdgs-und-agenda-2030-als-globaler-referenzrahmen_v0_4 2.pdf,c91ea013e4a8e1330273ad48b79b2116b45edf9f70bec3785c9ba035d3fb9e2d,True,11,34689,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs-sdgplus_detailkonzept_sdgs-und-agenda-2030-als-globaler-referenzrahmen_v0_4.pdf,9769969318d0e6ee1ecd22c2cfc9b4ed636a7e48e862f84c3199d894dbad679e,True,14,34574,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs-sdgplus_dossier_sdg-als-erweiterung-der-wirkungsoekonomie_v0_4 2.pdf,41d46c20924fcb1d3ab0b74a4267850e7977d22f9337ec9257596910add949ed,True,10,22731,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs-sdgplus_dossier_sdg-als-erweiterung-der-wirkungsoekonomie_v0_4.pdf,9e4333a36d0ec193906160be26a83d104cac44cd24bee8547b09ef6b9050f9d3,True,10,22731,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs-sdgplus_dossier_sdg-unterziele-global-europa-und-deutschland_v0_4 2.pdf,f5e16922de82a0a6ec9c6e2edf2ac5fa7011e174ad685ed090825635b698268f,True,7,13231,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs-sdgplus_dossier_sdg-unterziele-global-europa-und-deutschland_v0_4.pdf,a4bbec96be1dbdb96054915a6bcf547d0fa583d36ae0966ed546081f5ac7afb5,True,7,13231,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs-sdgplus_dossier_sdgs-und-agenda-2030-als-globaler-referenzrahmen_v0_4 2.pdf,ff2f0b190d3f2b98cd1681b517b064fee5219de7f7b2545253740d55c285c6c6,True,10,22415,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs-sdgplus_dossier_sdgs-und-agenda-2030-als-globaler-referenzrahmen_v0_4.pdf,e89cd9b17b76f9d6e7782a971f5fa71c3b3a4a5fc265526ba2371dff5fc9bee1,True,10,22415,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs_agenda2030_geschichte_detailkonzept_v0_1 2.pdf,9d75e37801a545d75adfd4701e4e924b15a9520ebdea041920ee5e7278dfebf8,True,8,18022,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs_agenda2030_geschichte_detailkonzept_v0_1.pdf,59a6df04053fc83b93be36e4378cf8cab13f30909a97930ef198708d4e52ed8d,True,8,18022,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs_agenda2030_geschichte_dossier_v0_1 2.pdf,522698bf2baed04b93466d42531091e2f6ff3908b0a43a71ae1640f0718f6e29,True,6,9429,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_sdgs_agenda2030_geschichte_dossier_v0_1.pdf,ac526a64ecf26f12d0d423b2d0792365cdc49a7f9cb2710f55e6e0ef1e3ba79a,True,6,9429,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_staat_recht_demokratie_detailkonzepte_umfangreich_v0_2 2.pdf,b5d0f1cf7af347e2c4ee4e9e16f0f5b1638052986cec108a5d06d7ff2bf0f471,True,22,64307,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_staat_recht_demokratie_detailkonzepte_umfangreich_v0_2.pdf,e9380d50799408b9a52962aec3de7d3e66a9dc9fa8ce440f8f3b8f95ba7b3f9b,True,22,64307,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_staat_recht_demokratie_gesamtdossier_v0_1 2.pdf,e0ef5001f601f701d2b08c360a478e8d90f83faa656314ac408b21896b7cd601,True,3,6414,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_staat_recht_demokratie_gesamtdossier_v0_1.pdf,e2e9e3ef90492332c967e8d8530f9a6a9aba73902aa612a72d1a4bf081d04010,True,4,6593,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_staat_recht_demokratie_konzeptpapier_v0_1 2.pdf,a39a50fa92dc888aa8184cd9e19725e0417b0423f5f926ac6bdc167683323d9b,True,3,6666,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_staat_recht_demokratie_konzeptpapier_v0_1.pdf,de7a27cf18c6130259a27173bf5c4eb044473d636ce389411f49cdf4a44c9f77,True,4,6952,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_standard_detailkonzepte_einzeldossiers_v0_2 2.pdf,fd5a9d6501c4b39425f8c7e33c2f01bd82cacfccb0a7590851223495ab92f73f,True,2,3098,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_standard_detailkonzepte_einzeldossiers_v0_2.pdf,2d625c6aa35d9fc882c8985b013902fceb684975ce7f7372678663a36d98c08d,True,2,3098,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_standard_politische_anschlussfaehigkeit_v0_1 2.pdf,c59f25509ff8a07cbbe6be3c8ca65fc05e840b38952bd38c485be3fcf0c2d093,True,3,6815,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_standard_politische_anschlussfaehigkeit_v0_1.pdf,69d7ca0a4ffa99cde06644c71984ef2477a0d3d563243a8d1d9d089b52d7b9ca,True,4,7085,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_steuer_fonds_finanzierungsarchitektur_detailkonzept_v0_1 2.pdf,cc67f8e991ca8db664fcda2bba5173f1a595ddc01fb1df5d6687ccadb738ac8f,True,6,16010,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_steuer_fonds_finanzierungsarchitektur_detailkonzept_v0_1.pdf,7fbcedc62167487c17ccab5412c7f5c5caad822f95ba0bb07770bf9f05e4728b,True,6,16010,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_steuer_fonds_finanzierungsarchitektur_dossier_v0_1 2.pdf,c63cc8923613622f2fc90ed4d090b61bbd0077e3d012570387f50cd30b67db14,True,4,9714,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_steuer_fonds_finanzierungsarchitektur_dossier_v0_1.pdf,42d2fb3a63a5bf1c12d312ea42cc5c1a46c53842fb8820a0205a2875ca826d7d,True,4,9714,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wirtschaft_unternehmen_detailkonzepte_umfangreich_v0_2 2.pdf,5beb501e4c176dd14916d9dca597fdb370a003fcc80c1ff3f86e11feaac44fc8,True,25,75248,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wirtschaft_unternehmen_detailkonzepte_umfangreich_v0_2.pdf,1d48a84f7719f8fecf6c8b0fcdb145b38e82fdb775d544c5fc8988618c27a95b,True,26,77174,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wirtschaft_unternehmen_finanzmarktanforderungen_detailkonzept_v0_2 2.pdf,550267f736e0674cfaf44492c95930bc7694cd29a12ef64e09b01e63dd40345c,True,8,21873,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wirtschaft_unternehmen_finanzmarktanforderungen_detailkonzept_v0_2.pdf,1f619a9a99de5c24bd0a7da9e895aedc8df8201c70800ad1519fc8ff9960453b,True,7,21647,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wirtschaft_unternehmen_finanzmarktanforderungen_dossier_v0_2 2.pdf,62413702e5cfb3ae85068af16e7ebb3b28198782fa2f6c0b8a12dc07d6235d9f,True,5,10777,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wirtschaft_unternehmen_finanzmarktanforderungen_dossier_v0_2.pdf,d3e0eb51b5a257707df04f5a0171419509e2f63561e704a353c56f05994c5ccb,True,5,10777,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wirtschaft_unternehmen_gesamtdossier_v0_1 2.pdf,6f8a5e6f9b25fa764df5c9e971f249010e83be8c792c6723828d41fbd4992307,True,3,4553,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wirtschaft_unternehmen_gesamtdossier_v0_1.pdf,1382fca853a36c79031f3f64f4e1ad1c7059e7d443638d757bc1102f52cdea9b,True,3,4553,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wirtschaft_unternehmen_konzeptpapier_v0_1 2.pdf,6d5f72d3450841c8547f3961a138146c64a992ca477423fec43b03b4e064e2eb,True,4,8055,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wirtschaft_unternehmen_konzeptpapier_v0_1.pdf,961446c4fd0334d66085d78bcfa0e16942ded6f03410d8bd55fcc8d1e065123b,True,4,8055,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wissenschaft_innovation_digitalisierung_detailkonzepte_umfangreich_v0_1 2.pdf,10b93c41581707c0010b40099481ecf6d5c0793a5984c65847f5c961b447c8bb,True,11,20303,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wissenschaft_innovation_digitalisierung_detailkonzepte_umfangreich_v0_1.pdf,ad6a16ae98904dc6bfec2d598e0eec866744a4a0dc9fb1169887237e45ad04ef,True,10,20432,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wissenschaft_innovation_digitalisierung_detailkonzepte_umfangreich_v0_2 2.pdf,89b3a1d0a97fdaad0a238783c36fcad3a0981a562b3639c623e99b28d25efee7,True,25,70939,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wissenschaft_innovation_digitalisierung_detailkonzepte_umfangreich_v0_2.pdf,2465f7e44aa4fb4976ab502afc8921b2593c82e988f631ffa47f45d2dbef8807,True,25,70939,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wissenschaft_innovation_digitalisierung_einzeldossier_set_v0_1 2.pdf,875ae5452a3774d7fb19536f709b3ca5cda1f17a2360a560ad2df975f88e3f87,True,11,24401,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wissenschaft_innovation_digitalisierung_einzeldossier_set_v0_1.pdf,33c823ba74e8183b4d2384abc03938d79b7499830ede8913aa6ccd41e348a2b2,True,11,24401,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wissenschaft_innovation_digitalisierung_einzeldossier_set_v0_2 2.pdf,7048644ee58b261f66b60f2051d8db0397994b7a85e5f2b8f5fc7a0e15f650aa,True,18,37164,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wissenschaft_innovation_digitalisierung_einzeldossier_set_v0_2.pdf,403a4b281f149623204973294e795b76633229d7aa2a40fe7b2130c28e0cf21a,True,18,37164,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wissenschaft_innovation_digitalisierung_gesamtdossier_v0_1 2.pdf,28d12c1563c312f08f8b653a22f37db9bb05177e0c1d75d338bd5e32f85be3db,True,4,9950,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wissenschaft_innovation_digitalisierung_gesamtdossier_v0_1.pdf,2fa1b7141e0ae417d6aebd764124372eb025e6a731830f42446261fd0e1eab81,True,4,9950,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wissenschaft_innovation_digitalisierung_konzeptpapier_v0_1 2.pdf,bc50b915d353e225e034468a72a75a267d7cc59369e8597e105d61b1a9dc72c3,True,5,11550,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wissenschaft_innovation_digitalisierung_konzeptpapier_v0_1.pdf,11f7dce67ef6e7861caedfc20528450d16e73e898f36cc100ad5f2c97b71e6a3,True,5,11550,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wohnen_investoren_vermieter_detailkonzept_v0_3 2.pdf,ff99f96ed9f5551a3cb4215b71c1687c9833335f71a97501e07a131b490d3417,True,11,28562,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wohnen_investoren_vermieter_detailkonzept_v0_3.pdf,19a8225961c339419daf559f70918ef4700a3179bd2f7494a813b3cc3286ef4f,True,11,28562,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_wohnen_investoren_vermieter_dossier_v0_3 2.pdf,859c0143d8f1ec94094d27e367fc168e4d9c850244ff72f8d14431c0869eee1a,True,9,16388,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
